symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
ALARK,2025-04-17,2.72,2.6,260.0,225.07,1131000000.0,51.0
ALARK,2024-05-30,0.81,0.9686,96.86,89.03,421341000.0,4.0
ALARK,2023-11-15,0.23,0.23,23.0,20.7,100050000.0,1.0
ALARK,2023-08-25,0.3,0.35,35.0,31.5,152250000.0,1.0
ALARK,2023-06-01,1.03,0.7,70.0,63.0,304500000.0,2.0
ALARK,2023-05-31,0.49,0.33,33.0,29.7,96385000.0,1.0
ALARK,2022-05-06,0.85,0.23,23.0,20.7,100050000.0,8.0
ALARK,2021-05-11,1.37,0.138,13.8,11.73,60030000.0,7.0
ALARK,2020-10-23,1.26,0.079,7.9,6.72,34365000.0,9.0
